seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
302179,1,4.00,57.60,17.62,0.64,0.54,8.72
554036,1,7.85,161.53,22.91,1.46,2.59,7.65
315692,1,4.25,98.07,24.24,1.09,0.42,11.49
108575,1,7.35,150.35,22.71,1.48,0.26,8.33
665988,1,3.30,69.34,23.49,1.32,1.74,11.66
672240,1,9.80,127.15,16.99,1.31,0.18,6.48
118874,1,7.75,94.05,17.56,1.44,0.56,9.78
281233,1,4.75,106.78,25.82,0.75,0.27,11.35
243873,1,6.80,137.07,25.95,0.51,0.60,5.29
659422,1,6.10,136.48,25.42,1.31,1.84,10.43
730295,1,5.30,106.74,25.69,1.30,0.57,5.32
726994,1,9.80,146.85,20.73,1.32,6.53,10.06
938761,1,7.80,113.11,20.44,1.49,0.22,11.22
768647,1,5.05,147.94,30.87,1.16,0.52,7.39
320679,1,4.30,66.47,22.38,1.41,6.45,6.64
107740,1,6.80,151.51,24.24,0.99,0.91,8.91
614642,1,6.25,91.75,18.73,1.38,2.73,7.98
916011,1,8.45,127.56,19.21,1.17,0.59,5.90
975155,1,6.00,148.90,26.16,1.05,0.42,6.43
230213,1,5.70,153.05,27.53,1.20,0.53,11.33
236455,1,8.00,170.73,25.55,1.23,0.80,10.95
37412,1,4.80,56.48,16.03,1.05,0.36,10.18
141262,1,4.20,59.01,17.35,0.85,0.16,11.44
554852,1,9.45,196.46,25.08,1.50,0.83,9.78
546803,1,3.25,106.76,31.39,0.96,0.98,11.23
370922,1,5.35,153.41,28.51,1.25,0.01,8.77
309955,1,4.20,87.19,21.57,1.10,0.52,7.25
829789,1,7.35,139.16,21.07,0.62,0.52,10.85
460033,1,8.50,102.78,18.71,1.43,0.16,11.55
808251,1,5.60,71.28,25.42,1.45,1.58,9.68
963211,1,7.15,135.16,29.14,1.21,2.30,5.07
317138,1,6.45,90.80,16.82,1.15,0.91,9.64
202738,1,8.80,117.20,20.74,1.17,0.01,5.12
952899,1,6.10,79.79,18.06,0.88,0.29,11.55
634831,1,7.75,169.98,25.84,1.09,0.32,11.45
290917,1,8.00,111.29,22.66,1.16,1.54,8.60
621859,1,4.80,57.42,20.46,0.99,0.61,7.32
515057,1,9.65,174.78,24.18,1.38,2.87,6.94
905532,1,5.80,139.60,23.90,0.98,0.48,5.49
255965,1,5.70,140.63,27.78,0.77,0.16,7.31
991382,1,5.75,102.02,22.49,1.34,0.37,7.13
936043,1,4.05,135.48,32.22,1.34,0.26,11.40
180701,1,4.60,77.18,20.69,0.90,0.51,9.23
164607,1,8.40,165.28,27.73,1.02,0.18,9.61
533156,1,9.05,141.93,26.23,1.22,12.88,7.68
44910,1,7.20,149.11,24.43,0.60,0.05,6.74
298797,1,12.70,134.54,22.20,1.46,0.32,8.53
435097,1,6.45,184.78,29.21,1.16,0.54,6.37
969373,1,10.50,116.29,22.47,1.07,0.48,10.34
992375,1,11.45,105.92,20.01,1.21,0.04,10.11
151539,1,5.05,109.32,22.71,0.56,1.26,11.50
891677,1,5.50,117.35,25.53,1.10,4.20,5.68
90928,1,4.85,141.41,29.06,0.79,0.60,9.62
748608,1,6.30,114.42,22.42,1.46,73.86,10.96
845642,1,6.20,97.28,20.94,1.09,1.09,11.76
890792,1,8.00,166.29,28.62,0.78,0.55,7.90
223417,1,7.45,143.03,21.40,1.44,0.21,6.95
893446,1,6.80,64.44,19.26,0.99,1.81,6.70
115980,1,6.45,151.62,26.56,1.40,25.78,9.66
518858,1,6.90,90.86,17.04,1.48,0.73,11.54
469545,1,6.95,149.28,23.20,1.03,1.85,8.23
315929,1,3.80,60.60,16.07,1.18,0.18,9.22
22114,1,7.45,150.41,19.90,0.72,0.28,9.14
772012,1,9.10,113.65,21.31,0.80,1.27,6.66
335583,1,5.05,89.77,21.58,1.09,0.07,5.05
661661,1,3.35,65.67,21.49,1.07,0.01,7.22
410219,1,6.70,120.77,20.80,1.24,0.42,5.01
373657,1,7.70,115.48,21.95,0.73,0.43,5.93
886295,1,11.55,84.42,16.64,0.49,0.07,7.07
94466,1,6.75,148.92,22.75,1.32,3.05,11.50
736617,1,9.80,128.44,18.04,1.41,1.41,8.80
746789,1,4.10,81.11,21.52,0.83,0.60,10.38
379991,1,6.85,175.14,26.01,1.26,4.40,10.97
262460,1,6.45,123.18,22.61,1.33,0.36,11.98
5307,1,3.95,101.71,26.15,1.39,9.14,11.30
936813,1,8.30,191.15,24.46,0.69,0.55,9.67
947731,1,6.75,136.16,25.68,1.21,0.43,8.82
240970,1,9.45,82.23,16.92,0.77,0.25,8.08
31911,1,3.95,58.35,26.88,0.72,0.07,10.09
122757,1,9.15,131.43,21.76,1.01,0.27,10.37
67642,1,9.15,108.30,25.07,1.05,58.92,7.94
831112,1,4.70,81.34,18.69,1.16,0.32,5.45
891911,1,5.00,61.09,19.75,1.36,1.96,8.42
153284,1,5.20,112.06,23.32,1.25,0.11,6.15
746739,1,6.20,126.18,21.61,1.02,0.53,10.58
179268,1,7.75,112.67,25.52,1.27,2.64,7.26
367208,1,5.05,96.72,23.72,1.00,0.40,11.17
599382,1,4.95,93.90,20.44,1.03,0.54,10.26
719926,1,5.55,89.59,25.48,1.38,0.32,10.03
874562,1,9.75,106.25,15.78,1.04,0.86,6.06
44784,1,4.20,81.14,19.22,1.01,1.20,5.46
196434,1,4.10,75.43,25.24,1.00,1.00,8.01
280508,1,5.05,106.58,23.14,1.00,0.03,8.55
310323,1,8.95,183.40,27.04,1.04,1.50,11.70
998027,1,3.00,70.44,27.76,1.10,0.21,5.89
777404,1,6.90,155.10,24.79,1.17,0.12,9.02
320417,1,8.40,59.91,18.99,1.41,1.68,8.31
971826,1,3.35,79.45,23.73,1.31,1.91,5.27
499306,1,7.55,91.84,15.59,0.84,0.26,5.98
500741,1,4.60,119.68,26.74,1.06,0.29,8.20
433698,1,6.00,136.23,22.54,0.42,2.10,8.73
143897,1,4.40,95.61,23.35,0.94,0.32,8.65
934372,1,4.35,89.89,26.57,0.85,1.25,5.28
13936,1,4.85,116.23,27.47,1.38,0.28,11.95
174278,1,5.75,126.61,24.84,0.91,0.23,6.03
229656,1,3.45,88.94,34.14,0.80,0.66,11.07
279297,1,4.60,99.02,23.53,1.40,1.53,7.89
131822,1,4.40,51.00,17.88,1.37,3.37,10.04
17961,1,5.85,121.95,25.77,0.83,0.15,6.71
677658,1,6.20,137.46,24.31,1.49,4.07,5.98
969309,1,4.25,67.88,16.27,1.31,1.36,8.14
121832,1,4.70,90.07,22.25,1.06,3.77,6.11
296535,1,4.40,64.92,19.10,0.82,0.03,5.87
506329,1,14.45,171.98,19.35,1.19,19.52,7.15
927502,1,5.15,96.05,24.99,1.40,0.37,11.29
694262,1,8.50,163.75,21.83,1.04,0.21,11.89
766188,1,8.45,110.82,24.10,0.88,0.54,10.77
581116,1,4.10,116.05,27.89,1.50,0.19,8.76
417035,1,6.80,155.20,25.44,1.27,0.29,11.95
199775,1,1.95,52.65,32.04,1.26,4.90,6.57
864314,1,3.65,91.39,25.09,0.96,0.52,8.45
